phrase,pos,count,csv_source,classification
Election,NOUN_PHRASE,3247,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Parents,NOUN_PHRASE,3243,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
House,NOUN_PHRASE,3237,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
BUSINESS,NOUN_PHRASE,3237,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Continent,NOUN_PHRASE,3221,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Young people,NOUN_PHRASE,3201,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Opportunities,NOUN_PHRASE,3191,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Programme,NOUN_PHRASE,3191,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Director,NOUN_PHRASE,3185,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Nigeria,NOUN_PHRASE,3169,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Kumasi,NOUN_PHRASE,3153,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Family,NOUN_PHRASE,3147,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Teachers,NOUN_PHRASE,3147,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Security,NOUN_PHRASE,3133,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
behalf,NOUN_PHRASE,3129,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-NOUN
Speaker,NOUN_PHRASE,3109,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
August,NOUN_PHRASE,3085,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Management,NOUN_PHRASE,3085,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Jobs,NOUN_PHRASE,3077,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Families,NOUN_PHRASE,3057,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Resources,NOUN_PHRASE,3053,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Training,NOUN_PHRASE,3022,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Leaders,NOUN_PHRASE,2989,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Constitution,NOUN_PHRASE,2945,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Order,NOUN_PHRASE,2934,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Hope,NOUN_PHRASE,2919,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Theme,NOUN_PHRASE,2913,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Actions,NOUN_PHRASE,2908,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Safety,NOUN_PHRASE,2906,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Lot,NOUN_PHRASE,2905,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Chairman,NOUN_PHRASE,2873,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Minority,NOUN_PHRASE,2873,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Policy,NOUN_PHRASE,2869,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Appointment,NOUN_PHRASE,2862,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Information,NOUN_PHRASE,2855,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Vice President,NOUN_PHRASE,2847,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Success,NOUN_PHRASE,2847,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Energy,NOUN_PHRASE,2841,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Participants,NOUN_PHRASE,2827,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Association,NOUN_PHRASE,2826,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Industry,NOUN_PHRASE,2805,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Authority,NOUN_PHRASE,2788,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Cases,NOUN_PHRASE,2787,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Investigations,NOUN_PHRASE,2771,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Position,NOUN_PHRASE,2763,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Land,NOUN_PHRASE,2748,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Number,NOUN_PHRASE,2747,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Culture,NOUN_PHRASE,2747,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Fight,NOUN_PHRASE,2743,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Investment,NOUN_PHRASE,2739,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Claims,NOUN_PHRASE,2731,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Funds,NOUN_PHRASE,2716,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Food,NOUN_PHRASE,2714,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Line,NOUN_PHRASE,2690,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
National Democratic Congress,NOUN_PHRASE,2660,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
spam,NOUN_PHRASE,2653,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",CONCEPT
Services,NOUN_PHRASE,2653,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Chiefs,NOUN_PHRASE,2642,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Democracy,NOUN_PHRASE,2620,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
United States,NOUN_PHRASE,2603,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Evidence,NOUN_PHRASE,2596,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
China,NOUN_PHRASE,2595,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Journalists,NOUN_PHRASE,2589,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Trust,NOUN_PHRASE,2583,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Investigation,NOUN_PHRASE,2579,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Sector,NOUN_PHRASE,2564,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Areas,NOUN_PHRASE,2562,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Gratitude,NOUN_PHRASE,2559,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Plans,NOUN_PHRASE,2555,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
concern,NOUN_PHRASE,2543,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Science,NOUN_PHRASE,2540,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Water,NOUN_PHRASE,2536,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
CEO,NOUN_PHRASE,2528,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Use,NOUN_PHRASE,2525,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
fact,NOUN_PHRASE,2519,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
visit,NOUN_PHRASE,2512,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-NOUN
Ghana News Agency,NOUN_PHRASE,2505,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Resilience,NOUN_PHRASE,2501,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Research,NOUN_PHRASE,2498,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Foundation,NOUN_PHRASE,2497,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Implementation,NOUN_PHRASE,2497,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Administration,NOUN_PHRASE,2475,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Experience,NOUN_PHRASE,2459,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Cedi,NOUN_PHRASE,2456,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Months,NOUN_PHRASE,2455,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Responsibility,NOUN_PHRASE,2454,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Chief,NOUN_PHRASE,2447,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Ashanti Region,NOUN_PHRASE,2444,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Society,NOUN_PHRASE,2444,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Sunday,NOUN_PHRASE,2443,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Potential,NOUN_PHRASE,2437,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Infrastructure,NOUN_PHRASE,2435,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Mahama,NOUN_PHRASE,2430,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Data,NOUN_PHRASE,2419,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Trade,NOUN_PHRASE,2414,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Platform,NOUN_PHRASE,2406,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Allegations,NOUN_PHRASE,2405,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Results,NOUN_PHRASE,2405,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Board,NOUN_PHRASE,2402,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
dedication,NOUN_PHRASE,2390,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Persons,NOUN_PHRASE,2383,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Customers,NOUN_PHRASE,2379,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Girls,NOUN_PHRASE,2375,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Remarks,NOUN_PHRASE,2351,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Victims,NOUN_PHRASE,2349,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
ACTIVITIES,NOUN_PHRASE,2344,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Trump,NOUN_PHRASE,2342,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Excellence,NOUN_PHRASE,2336,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Point,NOUN_PHRASE,2331,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Sustainability,NOUN_PHRASE,2327,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Removal,NOUN_PHRASE,2313,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Knowledge,NOUN_PHRASE,2302,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Cost,NOUN_PHRASE,2281,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Gold,NOUN_PHRASE,2277,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Home,NOUN_PHRASE,2269,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Policies,NOUN_PHRASE,2259,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Launch,NOUN_PHRASE,2258,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
System,NOUN_PHRASE,2257,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
History,NOUN_PHRASE,2255,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Commission,NOUN_PHRASE,2246,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Letter,NOUN_PHRASE,2244,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Men,NOUN_PHRASE,2241,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Authorities,NOUN_PHRASE,2231,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
President John Mahama,NOUN_PHRASE,2229,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Officials,NOUN_PHRASE,2226,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Social Media,NOUN_PHRASE,2225,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Fire,NOUN_PHRASE,2220,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
National Development,NOUN_PHRASE,2215,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
