phrase,pos,count,csv_source,classification
Results,NOUN_PHRASE,2405,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Board,NOUN_PHRASE,2402,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
dedication,NOUN_PHRASE,2390,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Remarks,NOUN_PHRASE,2351,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
ACTIVITIES,NOUN_PHRASE,2344,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Excellence,NOUN_PHRASE,2336,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Point,NOUN_PHRASE,2331,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Sustainability,NOUN_PHRASE,2327,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Removal,NOUN_PHRASE,2313,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Knowledge,NOUN_PHRASE,2302,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Cost,NOUN_PHRASE,2281,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Policies,NOUN_PHRASE,2259,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Launch,NOUN_PHRASE,2258,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
System,NOUN_PHRASE,2257,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
History,NOUN_PHRASE,2255,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Commission,NOUN_PHRASE,2246,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Letter,NOUN_PHRASE,2244,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Authorities,NOUN_PHRASE,2231,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Social Media,NOUN_PHRASE,2225,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
National Development,NOUN_PHRASE,2215,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Respect,NOUN_PHRASE,2207,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
PROBLEM,NOUN_PHRASE,2200,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Facility,NOUN_PHRASE,2196,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Petition,NOUN_PHRASE,2189,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
result,NOUN_PHRASE,2176,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Comments,NOUN_PHRASE,2176,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Death,NOUN_PHRASE,2170,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Presidency,NOUN_PHRASE,2162,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Discussions,NOUN_PHRASE,2131,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Interest,NOUN_PHRASE,2130,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Discipline,NOUN_PHRASE,2117,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Purpose,NOUN_PHRASE,2109,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Initiatives,NOUN_PHRASE,2087,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Violence,NOUN_PHRASE,2081,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Construction,NOUN_PHRASE,2071,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Value,NOUN_PHRASE,2065,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Charge,NOUN_PHRASE,2061,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Terms,NOUN_PHRASE,2055,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Establishment,NOUN_PHRASE,2034,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
addition,NOUN_PHRASE,2032,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Market,NOUN_PHRASE,2029,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Prosecution,NOUN_PHRASE,2024,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Period,NOUN_PHRASE,2015,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Quality,NOUN_PHRASE,2009,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Story,NOUN_PHRASE,1985,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Dignity,NOUN_PHRASE,1961,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Risk,NOUN_PHRASE,1957,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Elections,NOUN_PHRASE,1951,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Natural Resources,NOUN_PHRASE,1949,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Attention,NOUN_PHRASE,1948,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Change,NOUN_PHRASE,1942,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Stability,NOUN_PHRASE,1935,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Measures,NOUN_PHRASE,1910,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
example,NOUN_PHRASE,1900,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Arrest,NOUN_PHRASE,1899,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
AI,NOUN_PHRASE,1897,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Focus,NOUN_PHRASE,1893,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Skills,NOUN_PHRASE,1887,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Moment,NOUN_PHRASE,1874,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Climate change,NOUN_PHRASE,1859,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Cooperation,NOUN_PHRASE,1852,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Politics,NOUN_PHRASE,1843,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Treatment,NOUN_PHRASE,1834,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Values,NOUN_PHRASE,1812,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Compliance,NOUN_PHRASE,1809,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Ability,NOUN_PHRASE,1796,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Charges,NOUN_PHRASE,1793,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Recognition,NOUN_PHRASE,1792,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Campaign,NOUN_PHRASE,1778,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Capacity,NOUN_PHRASE,1772,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Appreciation,NOUN_PHRASE,1761,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Journey,NOUN_PHRASE,1758,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Defence,NOUN_PHRASE,1745,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Mandate,NOUN_PHRASE,1744,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Question,NOUN_PHRASE,1738,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Vetting,NOUN_PHRASE,1733,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Efficiency,NOUN_PHRASE,1730,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Questions,NOUN_PHRASE,1724,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Right,NOUN_PHRASE,1708,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Judiciary,NOUN_PHRASE,1704,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Directive,NOUN_PHRASE,1696,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Funding,NOUN_PHRASE,1690,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Budget,NOUN_PHRASE,1687,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Conference,NOUN_PHRASE,1685,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Goal,NOUN_PHRASE,1672,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Fairness,NOUN_PHRASE,1671,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Conflict,NOUN_PHRASE,1668,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Control,NOUN_PHRASE,1666,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
LOSS,NOUN_PHRASE,1663,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Legacy,NOUN_PHRASE,1659,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
CARE,NOUN_PHRASE,1653,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Agreement,NOUN_PHRASE,1651,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Performance,NOUN_PHRASE,1633,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Reforms,NOUN_PHRASE,1624,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Operation,NOUN_PHRASE,1621,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Mission,NOUN_PHRASE,1621,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Republic,NOUN_PHRASE,1618,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Engagement,NOUN_PHRASE,1615,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Exercise,NOUN_PHRASE,1614,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Economic Growth,NOUN_PHRASE,1606,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Game,NOUN_PHRASE,1602,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Inflation,NOUN_PHRASE,1597,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Total,NOUN_PHRASE,1596,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Sectors,NOUN_PHRASE,1591,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Appeal,NOUN_PHRASE,1575,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Institution,NOUN_PHRASE,1570,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Details,NOUN_PHRASE,1563,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Private sector,NOUN_PHRASE,1562,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Livelihoods,NOUN_PHRASE,1556,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Course,NOUN_PHRASE,1555,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Challenge,NOUN_PHRASE,1551,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Opposition,NOUN_PHRASE,1548,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Partnerships,NOUN_PHRASE,1547,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Tourism,NOUN_PHRASE,1546,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Sports,NOUN_PHRASE,1538,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Honour,NOUN_PHRASE,1537,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Tenure,NOUN_PHRASE,1534,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Conduct,NOUN_PHRASE,1530,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Celebration,NOUN_PHRASE,1528,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Ceremony,NOUN_PHRASE,1525,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Dialogue,NOUN_PHRASE,1521,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Foreign Affairs,NOUN_PHRASE,1484,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Reason,NOUN_PHRASE,1479,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Past,NOUN_PHRASE,1476,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Message,NOUN_PHRASE,1474,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Understanding,NOUN_PHRASE,1465,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
